model,allocation,tie_rule,score,clip,source_group,N,B,A,E,risk,retention,risk_pass,coverage_pass,joint_pass,zero_retained,count_lower_bound
UACANet,global,sha256,entropy,case13_1,case13,784,112,554,85,0.15342960288808663,0.7066326530612245,False,True,False,False,0.0
UACANet,global,sha256,entropy,case13_3,case13,1408,17,1353,13,0.009608277900960829,0.9609375,True,True,True,False,0.0
UACANet,global,sha256,entropy,case14_2,case14,1200,1182,1107,1106,0.999096657633243,0.9225,False,True,False,False,0.983739837398374
UACANet,global,sha256,entropy,case14_4,case14,1160,993,914,801,0.8763676148796499,0.7879310344827586,False,True,False,False,0.8172866520787746
UACANet,global,sha256,entropy,case14_6,case14,1600,1520,1504,1455,0.9674202127659575,0.94,False,True,False,False,0.9468085106382979
UACANet,global,sha256,entropy,case1_2,case1,1728,0,1726,0,0.0,0.9988425925925926,True,True,True,False,0.0
UACANet,global,sha256,entropy,case20_7,case20,1360,466,1123,446,0.39715048975957257,0.825735294117647,False,True,False,False,0.20391807658058772
UACANet,global,sha256,entropy,case20_9,case20,1200,310,1169,305,0.2609067579127459,0.9741666666666666,False,True,False,False,0.2386655260906758
UACANet,global,sha256,entropy,case24_1,case24,1200,6,975,3,0.003076923076923077,0.8125,True,True,True,False,0.0
UACANet,global,sha256,entropy,case24_3,case24,1216,0,1199,0,0.0,0.9860197368421053,True,True,True,False,0.0
UACANet,global,sha256,entropy,case24_5,case24,1200,6,1187,5,0.004212299915754001,0.9891666666666666,True,True,True,False,0.0
UACANet,global,sha256,entropy,case25_2,case25,1088,24,1062,19,0.017890772128060263,0.9761029411764706,True,True,True,False,0.0
UACANet,global,sha256,entropy,case29_1,case29,1712,203,1369,159,0.11614317019722425,0.7996495327102804,True,True,True,False,0.0
UACANet,global,sha256,entropy,case2_3,case2,1200,0,1151,0,0.0,0.9591666666666666,True,True,True,False,0.0
UACANet,global,sha256,entropy,case2_6,case2,792,0,783,0,0.0,0.9886363636363636,True,True,True,False,0.0
UACANet,global,sha256,entropy,case2_9,case2,896,0,864,0,0.0,0.9642857142857143,True,True,True,False,0.0
UACANet,global,sha256,entropy,case31,case31,1464,8,1225,7,0.005714285714285714,0.8367486338797814,True,True,True,False,0.0
UACANet,global,sha256,entropy,case32_2,case32,800,1,591,1,0.001692047377326565,0.73875,True,True,True,False,0.0
UACANet,global,sha256,entropy,case32_4,case32,1480,179,1079,149,0.1380908248378128,0.7290540540540541,True,True,True,False,0.0
UACANet,global,sha256,entropy,case32_6,case32,1368,20,1200,18,0.015,0.8771929824561403,True,True,True,False,0.0
UACANet,global,sha256,entropy,case34_2,case34,992,7,894,7,0.007829977628635347,0.9012096774193549,True,True,True,False,0.0
UACANet,global,sha256,entropy,case35_2,case35,720,0,280,0,0.0,0.3888888888888889,True,False,False,False,0.0
UACANet,global,sha256,entropy,case35_8,case35,928,228,4,4,1.0,0.004310344827586207,False,False,False,False,0.0
UACANet,global,sha256,entropy,case36_2,case36,1200,913,1055,874,0.828436018957346,0.8791666666666667,False,True,False,False,0.7279620853080568
UACANet,global,sha256,entropy,case36_4,case36,1024,962,942,895,0.9501061571125266,0.919921875,False,True,False,False,0.9341825902335457
UACANet,global,sha256,entropy,case37_2,case37,1272,98,770,89,0.11558441558441558,0.6053459119496856,True,True,True,False,0.0
UACANet,global,sha256,entropy,case38_2,case38,2032,875,1974,858,0.43465045592705165,0.9714566929133859,False,True,False,False,0.4138804457953394
UACANet,global,sha256,entropy,case39_2,case39,2160,154,1816,145,0.07984581497797356,0.8407407407407408,True,True,True,False,0.0
UACANet,global,sha256,entropy,case3_1,case3,1584,95,1538,95,0.06176853055916775,0.9709595959595959,True,True,True,False,0.03185955786736021
UACANet,global,sha256,entropy,case40,case40,1272,242,1229,238,0.193653376729048,0.9661949685534591,False,True,False,False,0.16192026037428803
UACANet,global,sha256,entropy,case43,case43,2080,104,2026,101,0.04985192497532083,0.9740384615384615,True,True,True,False,0.024679170779861797
UACANet,global,sha256,entropy,case47_2,case47,1200,53,1120,50,0.044642857142857144,0.9333333333333333,True,True,True,False,0.0
UACANet,global,sha256,entropy,case47_4,case47,1064,0,1061,0,0.0,0.9971804511278195,True,True,True,False,0.0
UACANet,global,sha256,entropy,case48,case48,1408,267,1345,249,0.18513011152416356,0.9552556818181818,False,True,False,False,0.1516728624535316
UACANet,global,sha256,entropy,case50_2,case50,1200,5,858,2,0.002331002331002331,0.715,True,True,True,False,0.0
UACANet,global,sha256,entropy,case50_4,case50,1896,111,1142,99,0.08669001751313485,0.6023206751054853,True,True,True,False,0.0
UACANet,global,sha256,entropy,case51_10,case51,1744,20,1247,16,0.012830793905372895,0.7150229357798165,True,True,True,False,0.0
UACANet,global,sha256,entropy,case51_3,case51,1680,93,1540,93,0.06038961038961039,0.9166666666666666,True,True,True,False,0.0
UACANet,global,sha256,entropy,case51_5,case51,1200,106,1165,103,0.08841201716738198,0.9708333333333333,True,True,True,False,0.06094420600858369
UACANet,global,sha256,entropy,case51_7,case51,1072,282,997,269,0.26980942828485455,0.9300373134328358,False,True,False,False,0.20762286860581744
UACANet,global,sha256,entropy,case51_9,case51,1200,354,836,158,0.18899521531100477,0.6966666666666667,False,True,False,False,0.0
UACANet,global,sha256,entropy,case54_1,case54,1688,845,1557,818,0.525369299935774,0.92239336492891,False,True,False,False,0.45857418111753373
UACANet,global,sha256,entropy,case56_1,case56,1200,51,1170,49,0.04188034188034188,0.975,True,True,True,False,0.017948717948717947
UACANet,global,sha256,entropy,case5_4,case5,1200,1,1141,1,0.0008764241893076249,0.9508333333333333,True,True,True,False,0.0
UACANet,global,sha256,entropy,case60,case60,1168,615,816,553,0.6776960784313726,0.6986301369863014,False,True,False,False,0.32230392156862747
UACANet,global,sha256,entropy,case61_3,case61,1768,132,1706,127,0.07444314185228605,0.9649321266968326,True,True,True,False,0.041031652989449004
UACANet,global,sha256,entropy,case63_3,case63,1384,17,1353,16,0.011825572801182557,0.9776011560693642,True,True,True,False,0.0
UACANet,global,sha256,entropy,case66_2,case66,2584,2,2552,2,0.0007836990595611285,0.9876160990712074,True,True,True,False,0.0
UACANet,global,sha256,entropy,case66_4,case66,1888,0,1796,0,0.0,0.951271186440678,True,True,True,False,0.0
UACANet,global,sha256,entropy,case66_6,case66,1072,0,1069,0,0.0,0.9972014925373134,True,True,True,False,0.0
UACANet,global,sha256,entropy,case66_9,case66,1600,0,1551,0,0.0,0.969375,True,True,True,False,0.0
UACANet,global,sha256,entropy,case68_1,case68,1312,158,356,105,0.2949438202247191,0.27134146341463417,False,False,False,False,0.0
UACANet,global,sha256,entropy,case68_3,case68,1304,376,341,262,0.7683284457478006,0.26150306748466257,False,False,False,False,0.0
UACANet,global,sha256,entropy,case68_5,case68,1200,80,555,43,0.07747747747747748,0.4625,True,False,False,False,0.0
UACANet,global,sha256,entropy,case68_7,case68,1840,176,1408,133,0.09446022727272728,0.7652173913043478,True,True,True,False,0.0
UACANet,global,sha256,entropy,case6_3,case6,1680,1464,1661,1458,0.8777844671884407,0.9886904761904762,False,True,False,False,0.8699578567128236
UACANet,global,sha256,entropy,case71_1,case71,1024,229,813,198,0.24354243542435425,0.7939453125,False,True,False,False,0.02214022140221402
UACANet,global,sha256,entropy,case71_5,case71,1808,33,1806,33,0.018272425249169437,0.9988938053097345,True,True,True,False,0.01716500553709856
UACANet,global,sha256,entropy,case72_3,case72,832,0,832,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,entropy,case74_1,case74,1256,494,1119,459,0.4101876675603217,0.8909235668789809,False,True,False,False,0.3190348525469169
UACANet,global,sha256,entropy,case75_1,case75,1200,87,1186,83,0.0699831365935919,0.9883333333333333,True,True,True,False,0.06155143338954469
UACANet,global,sha256,entropy,case7_2,case7,1048,40,1032,34,0.03294573643410853,0.9847328244274809,True,True,True,False,0.023255813953488372
UACANet,global,sha256,entropy,case80_2,case80,1200,0,1195,0,0.0,0.9958333333333333,True,True,True,False,0.0
UACANet,global,sha256,entropy,case80_4,case80,1200,0,1183,0,0.0,0.9858333333333333,True,True,True,False,0.0
UACANet,global,sha256,entropy,case80_6,case80,1200,0,1168,0,0.0,0.9733333333333334,True,True,True,False,0.0
UACANet,global,sha256,entropy,case80_8,case80,1160,0,1160,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,entropy,case81_2,case81,2192,57,2186,57,0.02607502287282708,0.9972627737226277,True,True,True,False,0.02333028362305581
UACANet,global,sha256,entropy,case83_3,case83,1072,0,1072,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,entropy,case85_7,case85,1200,522,1125,515,0.4577777777777778,0.9375,False,True,False,False,0.3973333333333333
UACANet,global,sha256,entropy,case86_1,case86,1200,29,1196,28,0.023411371237458192,0.9966666666666667,True,True,True,False,0.020903010033444816
UACANet,global,sha256,entropy,case89,case89,1192,152,1054,121,0.11480075901328274,0.8842281879194631,True,True,True,False,0.013282732447817837
UACANet,global,sha256,entropy,case8_2,case8,1128,6,1048,2,0.0019083969465648854,0.9290780141843972,True,True,True,False,0.0
UACANet,global,sha256,entropy,case90_1,case90,1200,0,1085,0,0.0,0.9041666666666667,True,True,True,False,0.0
UACANet,global,sha256,entropy,case91_1,case91,1200,631,1009,570,0.5649157581764123,0.8408333333333333,False,True,False,False,0.4360753221010902
UACANet,global,sha256,entropy,case91_3,case91,1200,1070,1176,1063,0.9039115646258503,0.98,False,True,False,False,0.8894557823129252
UACANet,global,sha256,entropy,case91_5,case91,1200,659,1077,625,0.5803156917363046,0.8975,False,True,False,False,0.4976787372330548
UACANet,global,sha256,entropy,case91_7,case91,1872,154,1825,146,0.08,0.9748931623931624,True,True,True,False,0.05863013698630137
UACANet,global,sha256,entropy,case93_2,case93,1880,183,1740,169,0.09712643678160919,0.925531914893617,True,True,True,False,0.02471264367816092
UACANet,global,sha256,entropy,case95_1,case95,2072,392,1717,346,0.20151426907396622,0.8286679536679536,False,True,False,False,0.021549213744903904
UACANet,global,sha256,entropy,case95_3,case95,1200,1178,1180,1171,0.9923728813559322,0.9833333333333333,False,True,False,False,0.9813559322033898
UACANet,global,sha256,entropy,case96_1,case96,920,591,861,574,0.6666666666666666,0.9358695652173913,False,True,False,False,0.6178861788617886
UACANet,global,sha256,entropy,case97_1,case97,1200,1075,945,940,0.9947089947089947,0.7875,False,True,False,False,0.8677248677248677
UACANet,global,sha256,entropy,case97_3,case97,1016,383,819,338,0.4126984126984127,0.8061023622047244,False,True,False,False,0.2271062271062271
UACANet,global,sha256,negative_area_fraction,case10_1,case10,1704,547,1321,164,0.12414837244511734,0.7752347417840375,True,True,True,False,0.12414837244511734
UACANet,global,sha256,negative_area_fraction,case11,case11,904,19,886,1,0.001128668171557562,0.9800884955752213,True,True,True,False,0.001128668171557562
UACANet,global,sha256,negative_area_fraction,case12_2,case12,1984,378,1739,133,0.07648073605520414,0.8765120967741935,True,True,True,False,0.07648073605520414
UACANet,global,sha256,negative_area_fraction,case13_1,case13,784,112,768,96,0.125,0.9795918367346939,True,True,True,False,0.125
UACANet,global,sha256,negative_area_fraction,case13_3,case13,1408,17,1401,10,0.007137758743754461,0.9950284090909091,True,True,True,False,0.007137758743754461
UACANet,global,sha256,negative_area_fraction,case14_2,case14,1200,1182,407,389,0.9557739557739557,0.33916666666666667,False,False,False,False,0.9557739557739557
UACANet,global,sha256,negative_area_fraction,case14_4,case14,1160,993,616,449,0.7288961038961039,0.5310344827586206,False,True,False,False,0.7288961038961039
UACANet,global,sha256,negative_area_fraction,case14_6,case14,1600,1520,475,395,0.8315789473684211,0.296875,False,False,False,False,0.8315789473684211
UACANet,global,sha256,negative_area_fraction,case1_2,case1,1728,0,1728,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,negative_area_fraction,case20_7,case20,1360,466,1108,214,0.1931407942238267,0.8147058823529412,False,True,False,False,0.1931407942238267
UACANet,global,sha256,negative_area_fraction,case20_9,case20,1200,310,992,102,0.1028225806451613,0.8266666666666667,True,True,True,False,0.1028225806451613
UACANet,global,sha256,negative_area_fraction,case24_1,case24,1200,6,1199,5,0.004170141784820684,0.9991666666666666,True,True,True,False,0.004170141784820684
UACANet,global,sha256,negative_area_fraction,case24_3,case24,1216,0,1216,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,negative_area_fraction,case24_5,case24,1200,6,1196,2,0.0016722408026755853,0.9966666666666667,True,True,True,False,0.0016722408026755853
UACANet,global,sha256,negative_area_fraction,case25_2,case25,1088,24,1080,16,0.014814814814814815,0.9926470588235294,True,True,True,False,0.014814814814814815
UACANet,global,sha256,negative_area_fraction,case29_1,case29,1712,203,1603,94,0.058640049906425455,0.9363317757009346,True,True,True,False,0.058640049906425455
UACANet,global,sha256,negative_area_fraction,case2_3,case2,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,negative_area_fraction,case2_6,case2,792,0,792,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,negative_area_fraction,case2_9,case2,896,0,896,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,negative_area_fraction,case31,case31,1464,8,1464,8,0.00546448087431694,1.0,True,True,True,False,0.00546448087431694
UACANet,global,sha256,negative_area_fraction,case32_2,case32,800,1,800,1,0.00125,1.0,True,True,True,False,0.00125
UACANet,global,sha256,negative_area_fraction,case32_4,case32,1480,179,1361,60,0.0440852314474651,0.9195945945945946,True,True,True,False,0.0440852314474651
UACANet,global,sha256,negative_area_fraction,case32_6,case32,1368,20,1364,16,0.011730205278592375,0.9970760233918129,True,True,True,False,0.011730205278592375
UACANet,global,sha256,negative_area_fraction,case34_2,case34,992,7,990,5,0.005050505050505051,0.9979838709677419,True,True,True,False,0.005050505050505051
UACANet,global,sha256,negative_area_fraction,case35_2,case35,720,0,720,0,0.0,1.0,True,True,True,False,0.0
UACANet,global,sha256,negative_area_fraction,case35_8,case35,928,228,927,227,0.24487594390507011,0.9989224137931034,False,True,False,False,0.24487594390507011
UACANet,global,sha256,negative_area_fraction,case36_2,case36,1200,913,750,463,0.6173333333333333,0.625,False,True,False,False,0.6173333333333333
UACANet,global,sha256,negative_area_fraction,case36_4,case36,1024,962,461,399,0.8655097613882863,0.4501953125,False,False,False,False,0.8655097613882863
UACANet,global,sha256,negative_area_fraction,case37_2,case37,1272,98,1224,50,0.04084967320261438,0.9622641509433962,True,True,True,False,0.04084967320261438
UACANet,global,sha256,negative_area_fraction,case38_2,case38,2032,875,1567,410,0.2616464582003829,0.7711614173228346,False,True,False,False,0.2616464582003829
UACANet,global,sha256,negative_area_fraction,case39_2,case39,2160,154,2100,94,0.04476190476190476,0.9722222222222222,True,True,True,False,0.04476190476190476
UACANet,global,sha256,negative_area_fraction,case3_1,case3,1584,95,1528,39,0.025523560209424083,0.9646464646464646,True,True,True,False,0.025523560209424083
